"","event_psa","Treated PSA","posttreatment_mspe","pretreatment_mspe","Post MSPE / Pre MSPE"
"1","101","Untreated PSA",0.00167023945272846,0.0027059081684411,0.617256517500628
"2","102","Untreated PSA",0.00141878118208369,0.000596501987928767,2.3785020180907
"3","103","Untreated PSA",0.00489338798416376,0.00129986858682063,3.76452514798638
"4","104","Untreated PSA",0.00601640895159934,0.000329152458096229,18.278487076771
"5","105","Untreated PSA",0.00701469242654744,0.00109921935167595,6.38152195542441
"6","106","Untreated PSA",0.00674541916605132,0.000826938408335388,8.15709984934637
"7","107","Untreated PSA",0.00160519702012541,0.000855090284201803,1.87722518871069
"8","108","Untreated PSA",0.00624752603689091,0.00114285401647459,5.46660023662772
"9","201","Untreated PSA",0.000215710215710216,0,Inf
"10","202","Untreated PSA",0.000880158263627071,0.00037067849330027,2.37445192946248
"11","203","Untreated PSA",6.92037949187778e-05,3.42745408382587e-05,2.01910202810156
"12","204","Untreated PSA",0.000309156487701456,0.0002567665670775,1.20403715803134
"13","205","Untreated PSA",6.10500610500611e-05,0,Inf
"14","206","Untreated PSA",9.09812425851054e-05,7.74117159058554e-05,1.17529034876003
"15","207","Untreated PSA",0.00557605338368829,0.00113827977613291,4.89866683095424
"16","208","Untreated PSA",0.00158736972283511,0.000323628046626787,4.90492013711557
"17","301","Untreated PSA",0.00260288255241955,0.000179357438214096,14.5122643272398
"18","302","Untreated PSA",0.00565804624869324,0.00147279666151812,3.84170225023533
"19","303","Untreated PSA",0.00513302746442864,0.00144255825615557,3.55828088226275
"20","304","Untreated PSA",0.000857257957369953,0.000394400304704091,2.1735732633704
"21","305","Untreated PSA",0.00119188245505922,0.000321369920696218,3.70875548177353
"22","306","Untreated PSA",0.00203986248416321,0.000521335752529061,3.91276154429769
"23","307","Untreated PSA",0.000380101581148209,0.000106556166401597,3.56714767417264
"24","308","Untreated PSA",0.000898195079399762,0.000350061594188896,2.56582011368859
"25","401","Untreated PSA",0.0012394763660523,0.000116641350072773,10.6263890573881
"26","402","Untreated PSA",0.00181421100104294,0.0017532987347744,1.03474152182992
"27","403","Untreated PSA",0.00508430481907562,0.000244144316941888,20.8249976192803
"28","404","Untreated PSA",0.00381661207348521,0.000334814808707918,11.3991734362464
"29","405","Untreated PSA",0.00866444288883737,0.00163834152444071,5.28854500699738
"30","406","Untreated PSA",0.00230934193364682,0.00266428791931899,0.866776415905193
"31","407","Untreated PSA",0.00171184917048397,0.000370429003164885,4.62126117517313
"32","408","Untreated PSA",0.000707151687670893,0.000126246760316977,5.60134522181318
"33","409","Untreated PSA",0.00286705461141636,0.000549891515564294,5.2138549700557
"34","501","Untreated PSA",0.00628855988641486,0.00140396251416746,4.47915084837142
"35","502","Untreated PSA",0.00495445876430139,0.00328286511484052,1.50918742957311
"36","503","Untreated PSA",0.00953416102074657,0.00338184201886952,2.81922129051245
"37","504","Untreated PSA",0.00379655924308589,0.00123633392649549,3.07082023854802
"38","505","Untreated PSA",0.0045677570642449,0.00110558011029733,4.13154779260315
"39","506","Untreated PSA",0.00817585091655107,0.00105516151396177,7.74843548439668
"40","507","Untreated PSA",0.0273376596555011,0.00329725382919811,8.29103886798718
"41","601","Untreated PSA",0.00517183767327627,0.00159173913983977,3.24917415412483
"42","602","Untreated PSA",0.0174445477395182,0.000940021492438627,18.5576052035397
"43","603","Untreated PSA",0.0118335930706173,0.00125015167818359,9.46572586120987
"44","604","Untreated PSA",0.0124004601414245,0.00102384148464148,12.1116992497786
"45","605","Untreated PSA",0.0047791824427938,0.000645656095103443,7.40205579880434
"46","606","Untreated PSA",0.000960266071777007,0.000521748815883427,1.84047580472431
"47","607","Untreated PSA",0.00677802365934879,0.000513611276858572,13.1967968086791
"48","608","Untreated PSA",0.0211349145559956,0.00163155842413059,12.9538202514922
"49","701","Treated PSA",0.0107109600334333,0.00179265815949946,5.97490379115225
"50","702","Treated PSA",0.0100691293025006,0.00258063008306993,3.90181040225738
"51","703","Treated PSA",0.012477695951437,0.0053518089668709,2.33149128242005
"52","704","Treated PSA",0.00936219069274594,0.002843463689849,3.29253041850627
"53","705","Treated PSA",0.0122826276939003,0.00167589897688009,7.32897857409403
"54","706","Treated PSA",0.0141690632041065,0.00212157880947956,6.67854672227913
"55","707","Treated PSA",0.00825967110479243,0.00164947868328656,5.00744337497903
"56","708","Treated PSA",0.0147779438235324,0.00661405744153254,2.23432347755785
